what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.equinox.p2.operations,2.1.1.R37x_v20111111,"org.eclipse.equinox.p2.operations",1338680149398
started,bundle,org.eclipse.equinox.p2.publisher,1.2.0.v20110815-1419,"org.eclipse.equinox.p2.publisher",1338680149399
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.100.v20110815-1419,"org.eclipse.equinox.p2.reconciler.dropins",1338680149399
started,bundle,org.eclipse.equinox.p2.repository,2.1.1.v20120113-1346,"org.eclipse.equinox.p2.repository",1338680149399
started,bundle,org.eclipse.equinox.p2.touchpoint.eclipse,2.1.1.v20110815-1419,"org.eclipse.equinox.p2.touchpoint.eclipse",1338680149399
started,bundle,org.eclipse.equinox.p2.transport.ecf,1.0.0.v20111128-0624,"org.eclipse.equinox.p2.transport.ecf",1338680149399
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.100.v20110815-1419,"org.eclipse.equinox.p2.ui.sdk.scheduler",1338680149399
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.200.v20110815-1419,"org.eclipse.equinox.p2.updatechecker",1338680149399
started,bundle,org.eclipse.equinox.p2.updatesite,1.0.300.v20110815-1419,"org.eclipse.equinox.p2.updatesite",1338680149399
started,bundle,org.eclipse.equinox.preferences,3.4.2.v20120111-2020,"org.eclipse.equinox.preferences",1338680149399
started,bundle,org.eclipse.equinox.registry,3.5.101.R37x_v20110810-1611,"org.eclipse.equinox.registry",1338680149399
started,bundle,org.eclipse.equinox.security,1.1.1.R37x_v20110822-1018,"org.eclipse.equinox.security",1338680149399
started,bundle,org.eclipse.equinox.util,1.0.300.v20110502,"org.eclipse.equinox.util",1338680149400
started,bundle,org.eclipse.help,3.5.100.v20110426,"org.eclipse.help",1338680149400
started,bundle,org.eclipse.jdt.core,3.7.3.v20120119-1537,"org.eclipse.jdt.core",1338680149400
started,bundle,org.eclipse.jdt.core.manipulation,1.4.0.v20110928-1453,"org.eclipse.jdt.core.manipulation",1338680149400
started,bundle,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui",1338680149400
started,bundle,org.eclipse.jface,3.7.0.v20110928-1505,"org.eclipse.jface",1338680149400
started,bundle,org.eclipse.jsch.core,1.1.300.I20110514-0800,"org.eclipse.jsch.core",1338680149400
started,bundle,org.eclipse.m2e.discovery,1.0.200.20111228-1245,"org.eclipse.m2e.discovery",1338680149400
started,bundle,org.eclipse.m2e.logback.configuration,1.0.200.20111228-1245,"org.eclipse.m2e.logback.configuration",1338680149400
started,bundle,org.eclipse.mylyn.bugzilla.core,3.6.5.v20120123-0100,"org.eclipse.mylyn.bugzilla.core",1338680149400
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.bugzilla.ui",1338680149400
started,bundle,org.eclipse.mylyn.commons.identity,0.8.0.v20110608-1400,"org.eclipse.mylyn.commons.identity",1338680149401
started,bundle,org.eclipse.mylyn.commons.net,3.6.0.v20110608-1400,"org.eclipse.mylyn.commons.net",1338680149401
started,bundle,org.eclipse.mylyn.commons.ui,3.6.1.v20110720-0100,"org.eclipse.mylyn.commons.ui",1338680149401
started,bundle,org.eclipse.mylyn.context.core,3.6.1.v20110720-0100,"org.eclipse.mylyn.context.core",1338680149401
started,bundle,org.eclipse.mylyn.context.ui,3.6.1.v20120112-0100,"org.eclipse.mylyn.context.ui",1338680149401
started,bundle,org.eclipse.mylyn.monitor.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.monitor.ui",1338680149401
started,bundle,org.eclipse.mylyn.tasks.ui,3.6.5.v20120215-0100,"org.eclipse.mylyn.tasks.ui",1338680149401
started,bundle,org.eclipse.mylyn.team.ui,3.6.1.v20110825-0100,"org.eclipse.mylyn.team.ui",1338680149401
started,bundle,org.eclipse.search,3.7.0.v20110928-1504,"org.eclipse.search",1338680149401
started,bundle,org.eclipse.team.core,3.6.0.I20110525-0800,"org.eclipse.team.core",1338680149401
started,bundle,org.eclipse.team.cvs.core,3.3.400.I20110510-0800,"org.eclipse.team.cvs.core",1338680149401
started,bundle,org.eclipse.team.cvs.ui,3.3.401.v20120126-1227,"org.eclipse.team.cvs.ui",1338680149401
started,bundle,org.eclipse.team.ui,3.6.101.R37x_v20111109-0800,"org.eclipse.team.ui",1338680149401
started,bundle,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui",1338680149401
started,bundle,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console",1338680149401
started,bundle,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.editors",1338680149401
started,bundle,org.eclipse.ui.forms,3.5.101.v20111011-1919,"org.eclipse.ui.forms",1338680149401
started,bundle,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.ide",1338680149401
started,bundle,org.eclipse.ui.intro,3.4.100.v20110425,"org.eclipse.ui.intro",1338680149401
started,bundle,org.eclipse.ui.intro.universal,3.2.500.v20110510,"org.eclipse.ui.intro.universal",1338680149401
started,bundle,org.eclipse.ui.net,1.2.100.v20111208-1155,"org.eclipse.ui.net",1338680149401
started,bundle,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views",1338680149401
started,bundle,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"org.eclipse.ui.workbench",1338680149401
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.workbench.texteditor",1338680149402
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1338680149403
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1338680149403
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1338680149403
started,bundle,org.eclipse.wb.discovery.core,1.3.0.r37x201202052340,"org.eclipse.wb.discovery.core",1338680149403
started,bundle,org.eclipse.wb.discovery.ui,1.3.0.r37x201202052340,"org.eclipse.wb.discovery.ui",1338680149404
os,sysinfo,,,"macosx",1338680149406
arch,sysinfo,,,"x86_64",1338680149406
ws,sysinfo,,,"cocoa",1338680149406
locale,sysinfo,,,"en_US",1338680149406
processors,sysinfo,,,"4",1338680149406
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1338680149406
java.runtime.version,sysinfo,,,"1.6.0_31-b04-415-11M3646",1338680149406
java.specification.name,sysinfo,,,"Java Platform API Specification",1338680149406
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1338680149406
java.specification.version,sysinfo,,,"1.6",1338680149406
java.vendor,sysinfo,,,"Apple Inc.",1338680149406
java.version,sysinfo,,,"1.6.0_31",1338680149406
java.vm.info,sysinfo,,,"mixed mode",1338680149406
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1338680149406
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1338680149406
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1338680149406
java.vm.specification.version,sysinfo,,,"1.0",1338680149406
java.vm.vendor,sysinfo,,,"Apple Inc.",1338680149406
java.vm.version,sysinfo,,,"20.6-b01-415",1338680149406
started,bundle,org.eclipse.m2e.usagedata,1.0.200.20111228-1245,"org.eclipse.m2e.usagedata",1338680149408
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338680160377
activated,view,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.internal.introview",1338680160380
started,bundle,org.eclipse.help.base,3.6.2.v201202080800,"org.eclipse.help.base",1338680182441
started,bundle,org.eclipse.help.ui,3.5.101.r37_20110819,"org.eclipse.help.ui",1338680182446
started,bundle,org.eclipse.equinox.http.jetty,2.0.100.v20110502,"org.eclipse.equinox.http.jetty",1338680182467
started,bundle,org.eclipse.equinox.http.servlet,1.1.200.v20110502,"org.eclipse.equinox.http.servlet",1338680182552
started,bundle,org.eclipse.equinox.http.registry,1.1.100.v20110502,"org.eclipse.equinox.http.registry",1338680182627
started,bundle,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser",1338680182633
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338680182671
started,bundle,org.eclipse.equinox.jsp.jasper.registry,1.0.200.v20100503,"org.eclipse.equinox.jsp.jasper.registry",1338680182810
started,bundle,org.eclipse.equinox.jsp.jasper,1.0.300.v20110502,"org.eclipse.equinox.jsp.jasper",1338680182811
started,bundle,org.eclipse.help.webapp,3.6.1.r37_20110929,"org.eclipse.help.webapp",1338680183214
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338680252158
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338680257908
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338680263511
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338680274089
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338680358340
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1338680367404
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1338680367422
closed,view,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.internal.introview",1338680367434
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338680372936
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338680376945
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.newWizard",1338680376974
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338680389467
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338680442164
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338680456546
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338680460471
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338680464033
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338680567700
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338680568870
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338680611230
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338680636366
started,bundle,org.eclipse.core.filesystem,1.3.100.v20110423-0524,"org.eclipse.core.filesystem",1338680643620
started,bundle,org.eclipse.debug.core,3.7.1.v20111129-2031,"org.eclipse.debug.core",1338680664447
started,bundle,org.eclipse.jdt.launching,3.6.1.v20111006_r372,"org.eclipse.jdt.launching",1338680664461
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338680664563
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.newWizard",1338680664589
started,bundle,org.eclipse.jgit,1.3.0.201202151440-r,"org.eclipse.jgit",1338680664745
started,bundle,org.eclipse.egit.core,1.3.0.201202151440-r,"org.eclipse.egit.core",1338680664789
started,bundle,org.eclipse.egit.ui,1.3.0.201202151440-r,"org.eclipse.egit.ui",1338680664842
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.navigate.collapseAll",1338680676989
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.navigate.collapseAll",1338680692051
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.navigate.linkWithEditor",1338680693647
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1338680696632
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1338680696635
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338680700077
started,bundle,org.eclipse.jdt.launching.macosx,3.2.100.v20111006_r372,"org.eclipse.jdt.launching.macosx",1338680705039
started,bundle,org.eclipse.jdt.apt.core,3.3.500.v20110420-1015,"org.eclipse.jdt.apt.core",1338680712336
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.400.v20110305-1450,"org.eclipse.jdt.apt.pluggable.core",1338680712339
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338680712547
started,bundle,org.eclipse.ltk.core.refactoring,3.5.201.r372_v20111101-0700,"org.eclipse.ltk.core.refactoring",1338680726829
started,bundle,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring",1338680726830
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338680754065
started,bundle,org.eclipse.mylyn.ide.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.ide.ui",1338680771514
started,bundle,org.eclipse.wb.core.lib,1.3.0.r37x201202052311,"org.eclipse.wb.core.lib",1338680771672
started,bundle,org.eclipse.wb.core,1.3.0.r37x201202052311,"org.eclipse.wb.core",1338680771876
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338680772609
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1338680773063
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1338680773169
started,bundle,org.eclipse.core.variables,3.2.500.v20110928-1503,"org.eclipse.core.variables",1338680773598
started,bundle,org.eclipse.jdt.junit,3.7.0.v20110928-1453,"org.eclipse.jdt.junit",1338680792716
started,bundle,org.eclipse.mylyn.java.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.ui",1338680807335
started,bundle,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui",1338680828038
started,bundle,org.eclipse.jdt.debug,3.7.1.v20111006_r372,"org.eclipse.jdt.debug",1338680828078
started,bundle,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui",1338680828117
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338680828331
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338680831026
started,bundle,org.eclipse.m2e.launching,1.0.200.20111228-1245,"org.eclipse.m2e.launching",1338680831177
opened,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1338680831455
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1338680872968
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338680881820
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338680910379
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1338680917009
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338681002161
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338681031623
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338681383484
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338681383762
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338681397671
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338681401077
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338681583713
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338682639265
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338682646170
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338682647735
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1338682983540
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1338683002989
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1338683022544
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1338683043174
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1338683182855
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1338683185571
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1338683285736
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1338683296516
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1338683321395
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1338683446364
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1338683451761
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1338683459763
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1338683467884
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1338683471288
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1338683476997
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338683739175
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338683740861
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338683779283
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338683779536
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1338683828965
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1338683833379
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1338683872029
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1338683876009
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1338683915305
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338683951411
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338683953848
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1338683955819
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1338683969020
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1338683975497
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1338684015523
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1338684036247
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1338684038785
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1338684048605
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1338684051210
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1338684086527
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338684213357
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338684223037
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338684225886
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338684883132
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338684961929
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338684963917
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1338684973232
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338684990682
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338685149634
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1338685272043
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1338685283670
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1338685306152
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1338685313248
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338685338076
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338685342158
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1338685532072
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338685652401
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338686534119
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1338686595741
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1338686599068
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1338686607221
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1338686621527
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338686653818
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338686656697
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1338686671864
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1338686688224
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1338686705789
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1338686790731
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1338686931870
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1338686950734
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1338686958508
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1338687002279
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1338687034008
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1338687038155
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1338687049768
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1338687070014
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1338687080107
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338687085038
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338687098056
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1338687098165
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1338687098223
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1338687172133
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1338687174107
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1338687180907
started,bundle,org.eclipse.ui.externaltools,3.2.0.v20111007_r372,"org.eclipse.ui.externaltools",1338687194584
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1338687211345
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1338687229795
